content,label
Em ơi chị<payment_type> chuyển khoản</payment_type> thành công cho em rồi nhé^_^,thanh_toan
 Thế tổng hết bn tiền ạ.. .,thanh_toan
 Nãy e gọi thấy shop bảo k có dịch vụ chuyển khoản là sao a .,thanh_toan
"Naturie_Skin_Conditioner cho mình 1 chai này đến 278 Tôn_Đức_Thắng nhé . Hôm Thứ 6 tuần trước mình có <payment_type>chuyển khoản</payment_type> cho shop 250k để order áo_phao siêu nhẹ kid đó nhưng bị hủy hàng . Thì chuyển hàng đến cho mình , mình thanh_toán phần chênh nhé",thanh_toan
 tại kho có dịch vụ tt qua thẻ nên cũng khó .,thanh_toan
Có gì hay đâu đang bực_mình với thợ sửa tủ lạnh.chuyện là thế_này .gần tết tủ_lạnh lăn ra ốm ko còn sức để làm đá.thế là mình gọi a thợ sửa đến . ( quen qua 1 người hàng_xóm ) đến khám xong bảo bệnh này pải thay gì gì ấy hết 600 .mình ok cho mang về sửa.gần 1tháng mới mang trả.tg rằng ngon 2hôm sau gọi<payment_type> trả tiền </payment_type>ai ngờ trả tiền xong hôm sau lăn ra lâm bệng.lại gọi trở về kiểm_tra .hôm sau lại báo tin bệnh lặng hơn khả_năng ko chữa đc .mình bảo ko đc mang về trả mình .a thợ ok.1tuần sau gọi điện ko nghe máy .2tuần gọi số lạ ko nghe máy chán vãi bực_mình nt cho người quen của a thợ xong 1tháng mới thấy hồi_âm .là bảo a nhà đến trở về hộ.mình tg oxa đến lấy đc 600 về rồi cho luôn cái tủ.ai ngờ lấy đc 300 tủ cho a_thợ.a ta ko lấy .tức mình lai về bán đồng_nát đc200 .vẫn lỗ 100.bực thật.mình ko bực vì tiền mà ghét thái_độ làm_việc ko ra gì đúng là thợ ko chuyên có khác.thế là hôm sau mình đi mua tủ_lạnh mới.trong đầu chỉ dự định 5-6triệu thôi ra hãng sam sung toàn 7 trở nên đắn đo mãi quyết định mua con 10.700 loại 5* tiết kiệm điện.tại mẫu mã đẹp sang trọng lại chạy 2dòng lạnh riêng biệt ... hay quá mua luôn .về cũng thấy xót tiền nhưng dùng rồi thích thật .đúng là tiền nào của ấy ko xót nữa.nếu mọi ngừơi có mua nên mua nhưng mặt hàng có tên tuổi trên thị trường mà có hỏng thì nên gọi hãng sửa chữa nhé .đừng như nhà mình gọi thợ vớ vẩn đâm mất tiền mất công mà ko đc việc .,thanh_toan
 thì cốc đó không cần thanh toán nữa à .,thanh_toan
 tổng của mình hết bn nhỉ?,thanh_toan
hóa đơn của mình hết bao nhiêu nhỉ?,thanh_toan
 Khoảng 15p nữa em mới chuyển khoản đc .,thanh_toan
 Ship lại trung kính thì hết bao nhiêu ạ .,thanh_toan
zậy lấy cho mình 2 cái M màu y chang zậy nha . nhắn giá dùm mình trưa về ình <payment_type>chuyển khoản</payment_type> nhé. thanks,thanh_toan
<payment_type>chuyển khoản</payment_type>,thanh_toan
em ơi thanh toán,thanh_toan
"sample: [tổng hết bn tiền thế bạn,tổng hết bao nhiêu tiền thế bạn]",thanh_toan
 tổng của tôi hết bao nhiêu nhỉ .,thanh_toan
Mình muốn lấy áo này màu đen size L.bạn cho mình thông_tin <payment_type>chuyển khoản</payment_type> nhé,thanh_toan
 tổng của t hết bn nhỉ .,thanh_toan
 tổng hóa đơn của m hết bao nhiêu bạn nhỉ .,thanh_toan
cho mình hóa đơn để thanh toán,thanh_toan
" Đến lấy hàng, thanh toán đi ngay .",thanh_toan
"Bạn ơi mình vừa<payment_type> chuyển khoản </payment_type>rùi nhé. check tài khoản dùm mình, thanks",thanh_toan
Nha minh xai cai 6600 sao kg mo dc ung_dung karaoke home . Toan bat dang ki<payment_type> tra tien</payment_type> la sao ...,thanh_toan
 E sẽ thanh toán trước r shop ship cho d .,thanh_toan
bạn ơi khi nào mình nhận được hàng bạn? mình <payment_type>chuyển khoản </payment_type>hôm 31/12 bạn hẹn 1 tuần sau nhưng khi mình inbox hỏi bên bạn không có ai trả_lời cả,thanh_toan
 tổng của mình hết bao nhiêu nhỉ?,thanh_toan
 ship 898 Láng hết bao nhiêu ạ .,thanh_toan
chị<payment_type> chuyển khoản</payment_type> mua hàng nhưng chị không biết add jpone em làm cho chị được không,thanh_toan
 Bên mình có nhận thanh toán bằng tk ngân hàng không ạ .,thanh_toan
"bạn<payment_type> chuyển khoản</payment_type> vào số tài khoản 0611001890423 , vcb hội_sở , Nguyễn_Anh_Thư giùm mình nhé",thanh_toan
 B tính cho mình xem hết bn tiền .,thanh_toan
Bạn<payment_type> chuyển khoản </payment_type>50% tức_là 390k là ok nhé,thanh_toan
: ) ) nhờ <payment_type>chuyển khoản</payment_type> à,thanh_toan
 minh muốn chuyển khoản .,thanh_toan
khi<payment_type> chuyển khoản</payment_type> ghi tên facebook+ số điện thoại nhé bạn Phuong_Nguyentolan,thanh_toan
 Tổng của mình hết bnh để mình cbi ạ.,thanh_toan
mình có thể <payment_type>thanh toán bằng thẻ</payment_type> được không?,thanh_toan
"có phải đặt trên jpone không chị? , Trịnh_Phương_Hải , 1705501199740138 , 2015-07-06 23 : 11 : 17 , 0 969203866435012_969287966426602 , 625561674132568_969203866435012 , , Cho em size s cái này chị , Trang_Tran , 1623339921015945 , 2015-07-06 23 : 21 : 11 , 0 969203866435012_969288289759903 , 625561674132568_969203866435012 , , Thoa_Trần cô ơi_cô có thích mẫu này không đang sale rẻ lắm , Pham_Ngoc_Ha , 1222537967799449 , 2015-07-06 23 : 23 : 02 , 0 969203866435012_969508059737926 , 625561674132568_969203866435012 , , đặt cho chị 1chiếc size L mai chị <payment_type>chuyển khoản </payment_type>, Anh Thu_Tran_Thi , 1632931003400500 , 2015-07-07 09 : 39 : 38 , 1 969203866435012_971325792889486 , 625561674132568_969203866435012 , , 0 , Phùng_Bá_Ninh , 1242208095868187 , 2015-07-11 02 : 08 : 50 , 0 969024216452977_969292913092774 , 625561674132568_969024216452977 , , size áo này như thế nào vậy shop , Thu van Nguyen , 1662990733714660 , 2015-07-06 23 : 46 : 52 , 0 969024216452977_969385053083560 , 625561674132568_969024216452977 , , Mai ơi cho chị cái này",thanh_toan
 tại không có dịch vụ <payment_type>thanh toán qua thẻ</payment_type> nên cũng khó .,thanh_toan
"mình có ship bạn nhé , bạn<payment_type> chuyển khoản</payment_type> xong nhắn mình để mình ship luôn ; hoặc bạn có_thể<payment_type> trả tiền</payment_type> khi nhận hàng",thanh_toan
"bạn ơi tóm lại mình lấy 4 cái , 2 màu như trên , 1 màu hồng nhạt và 1 màu hoa đậm ( màu xanh ) .Tất cả đều size m nhé bạn . Tầm 1h mình làm về mình<payment_type> chuyển khoản</payment_type> rùi nhắn địa chỉ . thanks bạn",thanh_toan
 tổng hết bao nhiêu tiền thế bạn .,thanh_toan
thanh toán,thanh_toan
"bạn gửi link sản phẩm kèm theo mẫu và size để mình tính tiền , sau đó bạn<payment_type> chuyển khoản</payment_type> trước cho mình 50% tổng giá sản phẩm.mình nhận được sẽ đặt và thông báo lại cho bạn",thanh_toan
"Chào bạn , ứng_dụng Home_Karaoke là ứng_dụng miễn_phí , tuy_nhiên bạn cần đăng_kí<payment_type> trả tiền</payment_type> để có_thể có thêm nhiều bài hát mới được cập_nhật . Cảm_ơn bạn",thanh_toan
bao nhiêu lâu hàng về vậy bạn? có về cúng với áo phao hôm trước mình đặt không? à mà mình phải<payment_type> chuyển khoản </payment_type>cho bạn bao nhiêu nhỉ ?,thanh_toan
DVBT2 là để thu truyền_hình_số . Thẻ_Cam là để xem các kênh HD <payment_type>trả tiền</payment_type> của nhà_đài bạn à .,thanh_toan
Vì mình đi làm giờ hành chính nên không ra ngân hàng<payment_type> chuyển khoản</payment_type> được,thanh_toan
 và mình <payment_type>thanh toán qua thẻ</payment_type> luôn được không .,thanh_toan
cho thanh toán tài khoản mình<payment_type> chuyển khoản</payment_type> nhé,thanh_toan
Lấy cho mình 2 cái đen tý mình <payment_type>chuyển khoản</payment_type> nhé,thanh_toan
"thôi, cho mình thanh toán",thanh_toan
 Ok b.tổng hết bnhieu vậy b,thanh_toan
 Mình ship có trả tiền mà,thanh_toan
 Cho mình ? Ship từ cửa hàng về học viện tài chính hết bn tiền ạ? .,thanh_toan
Tau mua tivi 40in let?fung tivi let<payment_type> tra tien mat</payment_type> bao_nhiu?gop bao nhiu?tra thang bao nhiu ?,thanh_toan
"Tổng tiền 3 món là 252*3=756k chưa có ship NV nhé , bạn<payment_type> chuyển khoản</payment_type> trước cho mình 377k nhé",thanh_toan
Đặt được bào mình<payment_type> chuyển khoản</payment_type> nhé^_^,thanh_toan
Em cứ_việc chọn đi còn việc<payment_type> trả tiền </payment_type>cứ để anh lo hehe,thanh_toan
 Và em muốn thanh toán bằng cách<payment_type> chuyển khoản</payment_type> luôn .,thanh_toan
 và mình tt qua thẻ luôn đc ko .,thanh_toan
"ok bạn , bạn<payment_type> chuyển khoản</payment_type> trước 50% giùm mình nhé",thanh_toan
B<payment_type> ck </payment_type>truoc 50% cho shop . Khi hang ve b thanh toan not .,thanh_toan
 Bên mình có nhận<payment_type> thanh toán bằng tài khoản ngân hàng</payment_type> không ạ .,thanh_toan
"b gui link sp kem theo mau va size de minh_tinh tien , sau do b <payment_type>chuyen khoan </payment_type>truoc cho minh 50% cua tong gia sp. minh nhan duoc se dat va thong bao lai cho b .",thanh_toan
<payment_type>trả tiền</payment_type>,thanh_toan
 Ok thế cho em số tài khoản chiều em<payment_type> chuyển khoản</payment_type> em đặt rồi shop ship qua cho bạn em nhé .,thanh_toan
 thanh toán trước qua thẻ ngân hàng .,thanh_toan
"Hiền_Bùi bạn add đơn hàng vào nhatquangshop.vn cho mình nhé , hoặc inbox để bên mình hướng_dẫn cách đặt hàng.<payment_type> chuyển khoản</payment_type> ít_nhất 50% giá_trị đơn hàng bạn nhé",thanh_toan
cái này bạn phải order hàng về sau 2-3 tuần bạn ạ. bạn<payment_type> chuyển khoản</payment_type> xong ít_nhất 50% rồi add vào jpone mình mua bạn nhé,thanh_toan
"bạn ơi, của mình hết bao nhiêu tiền",thanh_toan
 Bạn tính cho mình xem hết bao nhiêu tiền .,thanh_toan
<payment_type>chuyển khoản</payment_type> xong nhắn tin cho tớ địa_chỉ ship vào số bạn vừa gọi nhé,thanh_toan
"Ok bạn , vậy phải<payment_type> chuyển khoản</payment_type> trước rùi nhận máy sau đúng không bạn ?",thanh_toan
Hôm nay không<payment_type> chuyển khoản</payment_type> được nhỉ,thanh_toan
cho tôi thanh toán,thanh_toan
 Em sẽ thanh toán trước rồi shop ship cho em .,thanh_toan
mình có thể thanh toán bằng hình thức nào?,thanh_toan
Chào nhé,bye
I have to leave here by noon.,bye
goodbye,bye
See ya,bye
Tôi phải đi đây,bye
How about we jet off to the shops now?,bye
What do you say we leave work a little earlier today?,bye
Bye,bye
See you soon,bye
Đi nhé,bye
bye then,bye
I’ll be leaving from the office in 20 minutes.,bye
Té đây,bye
bibi,bye
Đi đây,bye
chào bạn nhé,bye
Giữ liên lạc nhé,bye
Take care,bye
Good bye,bye
"Thôi nhé, gặp cậu sau nhé",bye
Catch up with you later,bye
Stay in touch,bye
See you,bye
tạm biệt,bye
bye,bye
Nói chuyện sau,bye
Gặp cậu sau,bye
Chuồn đây,bye
Goodbye,bye
Thoi m đi ngủ đây,bye
hẹn mai,bye
t phải đi giờ đã,bye
t phải đi ngay bây h,bye
"m có chút việc, out đã",bye
out đã nhé,bye
"để sau đi, m off giờ",bye
"thôi, lần sau gặp nhé",bye
see u,bye
hen gặp lại shoop,bye
"m sắp hết pin rồi, chào nhé",bye
chào bạn nhé,bye
Ngày hôm qua tôi có chuyển tiền từ tài khoản  007 100 1234567,others
Tôi chỉ nhớ tài khoản TpBank e-banking của tôi là  01042312 mà không nhớ mật khẩu,others
Tài khoản cũ 711A15569514  của tôi chuyển sang 103008364859 rồi nhé,others
Tôi có thẻ Sacombank dành cho học sinh- sinh viên với mã số là  9704 0334 1234 1234 ,others
Stk Sacombank của tôi là  0400 2038 5415,others
Tôi chỉ nhớ số tài khoản là  101234567890  mà không biết chi nhánh ngân hàng,others
Bạn vui lòng chuyển tiền vào tài khoản  711A12345678  ngân hàng Vietinbank chi nhánh Hai Bà Trưng,others
Tài khoản VCB e-banking của tôi là  1273 1941 A14 ,others
Mã số trên thẻ Vietcombank là  4611 3600 1234 5678,others
Số tài khoản của tôi là 711A83085374,others
Tài khoản của tôi đây nhé 10212345678001,others
Tài khoản  0600 51 68 69 71 của tôi mở tại ngân hàng Sacombank nhé,others
Tôi mới làm mất thẻ có mã số là  5149 1612 5987 4329 ,others
Mã số thẻ Sacombank MasterCard của tôi là  5174 1634 1234 1235 ,others
Số thẻ ngân hàng của tôi là 0500 0000 0000 0000,others
Trước đây tôi có dùng tài khoản 711A15569514,others
Tôi mới làm mất thẻ ATM có số tài khoản là  0111 000 200 022 ,others
Stk của tôi là  04012312002 ,others
Thẻ trả trước Sacombank- Vinamilk của tôi có mã số là  9704 0300 0000 0000 ,others
Công ty cổ phần phát triển công nghệ Saigon Web có số tài khoản ACB là  135 572 149 ,others
"Tôi quên tài khoản và mật khẩu trên internet banking của tôi rồi, Stk của tôi là  0600 123 123 ",others
Số tài khoản của em  0501000043920  đây nhé,others
Tôi nhặt được thẻ thanh toán đa năng Sacombank-Novaland có số TK  0600 1234 5678 ,others
Số tài khoản  1606 205 871 520  này là của Phạm Văn Tuất lập tại ngân hàng nông nghiệp và phát triển nông thôn.,others
Hiện tại số tài khoản của tôi là 103008364859,others
Tôi mới chuyển tiền từ tài khoản  711A987654321 ,others
Tôi đang dùng thẻ Visa Platium có mã số là  4364 3834 1234 1234 ,others
Thẻ tín dụng của tôi có mã số là  4611 3734 1234 1234,others
Thẻ thanh toán Sacombank-HUTECH của sinh viên Lê Thị Quỳnh Như có mã số là  9704 0334 1234 1234 ,others
Trên thẻ Sacombank Visa của tôi ngoài mã số thẻ 4720 7434 1234 1234 còn có cả số TK 1234 888 999  nữa nhé,others
thời tiết hôm nay đẹp quá,others
cửa hàng mình còn tuyển nhân viên k ạ,others
cửa hàng có cơ sở nào cần tuyển nhân viên không ạ?,others
Bên bạn còn tuyển nv k ạ,others
Ad cho hỏi bên mình còn tuyển nhân viên không ạ?,others
Toco có tuyển nhân viên không ạ?,others
Cho em hỏi quán mình có tuyển nhân viên nam k ạ?,others
cho em hỏi có phải cửa hàng mình đang tuyển nhân viên phục vụ phải ko ạ ?,others
e nộp hờ sơ online xin việc trên page rồi mà sao vẫn chưa nhận đc thông báo phỏng vấn ạ,others
anh(chị) ơi cho e hoie chỗ mình còn tuyển nv k ạ,others
Bn ơi bên mình cần tuyển nv ca sáng ạ,others
"Toco ơi, bên mk co´ tuyển nv nữa k vậy?",others
Bên mình có tuyển nhân viên k ạ,others
"Em chào anh/chị, anh/chị cho em hỏi Toco Cầu Giấy có tuyển parttime không ạ",others
Add cho e hỏi quán minh tuyển nv ko ạ,others
Cho e hỏi chút là cơ sỏ mới còn tuyển nhân viên k ạ.,others
ad cho e hỏi chỗ mình tuyển đủ nhân viên ca sáng chưa ạ,others
Anh(chị) cho em hỏi còn tuyển nhân viên k ạ,others
Ad cho mình hỏi quán còn tuyển nv nữa k ạ?,others
cho mình xem hóa đơn được không?,others
b tính tổng tiền cả ship giúp mình là bn nhé,others
tổng hết bn tiền thế bạn,others
tổng là bn tiền bạn ơi,others
Vậy hai cốc này là trà sữa gì và bao nhiu tiền ạ?,others
2 cốc kia vẫn 29k bt phải k ạ,others
B ơi trà sữa bán bn v k thấy giá ạ,others
Can help check my starhub account please,others
Can u help me retrieval of my login ID?,others
Help me to recover my hubid,others
